baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000108968.1	10.8929170368558	5.88852137188655	1.30831352725743	4.50084880206846	6.76826394253083e-06	3.41717206861729e-05
ENSMUSG00000059796.16	7235.71802673458	0.495177549873114	0.110022049990411	4.50071190198939	6.77262495113836e-06	3.41853946106142e-05
ENSMUSG00000057406.16	1208.77780480932	0.497392545832262	0.110524849069247	4.50027799197114	6.78646510233686e-06	3.42468969606826e-05
ENSMUSG00000020572.8	1525.21496357352	0.735703173174372	0.16351689723304	4.49924861359049	6.81940683324669e-06	3.44047391087092e-05
ENSMUSG00000039782.15	767.62791836414	-0.568584427494217	0.126403915107215	-4.49815519568321	6.85456543258533e-06	3.45736859236839e-05
ENSMUSG00000033323.14	526.514021330525	0.508043111972438	0.11301021047194	4.49555053345008	6.93901755725872e-06	3.49911209585316e-05
ENSMUSG00000028438.16	108.775727366682	0.932409380078001	0.207423251771699	4.49520182580234	6.95039911622482e-06	3.50399721469925e-05
ENSMUSG00000032458.6	6043.36306028629	-0.383049585005402	0.0852142378956527	-4.49513595925668	6.95255095539223e-06	3.50422798519221e-05
ENSMUSG00000033717.6	80.3029604962511	-1.15873346856953	0.257790499480179	-4.49486490350132	6.96141296968075e-06	3.50783988496581e-05
ENSMUSG00000047686.9	649.194424580606	-0.699699631751921	0.155722439444856	-4.49324859182993	7.01448208235342e-06	3.53372045478521e-05
ENSMUSG00000042485.7	110.772664180416	-0.989013269469397	0.220324416658888	-4.48889544094704	7.15934245582048e-06	3.60581930116014e-05
ENSMUSG00000034684.12	1620.61407241137	-0.732529089563864	0.163192634323362	-4.48873867746002	7.16461210013542e-06	3.60759496814268e-05
ENSMUSG00000040473.15	110.892955054448	-0.964177478234349	0.214809635323041	-4.48852062331548	7.17194821429561e-06	3.61041004654915e-05
ENSMUSG00000074364.6	5856.75209416642	-0.47233792943956	0.105238554746597	-4.48825937012244	7.18074715750859e-06	3.61395997452713e-05
ENSMUSG00000027605.18	321.487298841677	0.749943063342772	0.167117452594276	4.48752091239366	7.20567410039946e-06	3.62562317603413e-05
ENSMUSG00000053333.15	282.160578325763	0.660458711154046	0.1472198829116	4.48620592607471	7.25026702361201e-06	3.64717347722311e-05
ENSMUSG00000028107.14	701.681572321085	0.518924677871501	0.115716657538921	4.48444233447517	7.31048722199439e-06	3.67657253068208e-05
ENSMUSG00000025092.7	289.199496059102	-0.608447897428114	0.135699207411854	-4.48379846155949	7.33259208777087e-06	3.68679308059165e-05
ENSMUSG00000048582.7	18.8375926943287	-2.41596821191358	0.539159655507019	-4.48098849243761	7.42981178523853e-06	3.73476687187507e-05
ENSMUSG00000042251.12	79.681636423163	-1.051090363663	0.234597768524403	-4.48039369800597	7.45054804225831e-06	3.74428052123696e-05
ENSMUSG00000027569.15	449.4347514516	0.533397569219866	0.119083007296569	4.4792080862677	7.49204711908201e-06	3.76422139077511e-05
ENSMUSG00000001576.15	4673.2085724335	-0.482710127566758	0.107775888025431	-4.47883229180962	7.50524683689409e-06	3.76993761100423e-05
ENSMUSG00000026478.14	5739.5587047166	0.370637307417034	0.0827780428777052	4.47748333413254	7.55281216783222e-06	3.79290895099805e-05
ENSMUSG00000047832.9	734.61013501366	0.537861848805483	0.120138736285485	4.47700604680378	7.56971063256964e-06	3.80047243773551e-05
ENSMUSG00000049643.15	372.944627259867	0.624301391938181	0.139450194192192	4.47687717865607	7.57427943266157e-06	3.80184348615881e-05
ENSMUSG00000022451.12	2143.50967829295	-0.466684363434245	0.104253797116812	-4.47642557240715	7.59031118037914e-06	3.80804236638716e-05
ENSMUSG00000072623.6	541.94169462106	-0.537105455497541	0.119984172193767	-4.47646923487666	7.58875977353473e-06	3.80804236638716e-05
ENSMUSG00000025980.14	5214.53206102596	0.677149915508104	0.151286687992646	4.4759385276583	7.60763733603881e-06	3.81580936702141e-05
ENSMUSG00000110404.1	14.2538347687746	2.93572404667567	0.65599574942165	4.47521809289757	7.63333547553929e-06	3.82777077118861e-05
ENSMUSG00000020918.14	1010.08162667577	0.5271300480435	0.117822419953036	4.47393669433724	7.679248608059e-06	3.8498608205938e-05
ENSMUSG00000033111.16	248.424988447755	-0.645051057648773	0.144196727867356	-4.47340981441786	7.69820347290001e-06	3.85842837017051e-05
ENSMUSG00000029147.11	1960.32269259777	0.420382601187693	0.0939763720777066	4.47327973929542	7.70288989466749e-06	3.8598419930038e-05
ENSMUSG00000025153.9	5785.80629308815	0.527052983797768	0.117869404616187	4.47149949992526	7.76730415824367e-06	3.89117671381134e-05
ENSMUSG00000026377.12	1032.39934320094	0.640273266758423	0.143224291320816	4.47042370294744	7.80647893391465e-06	3.90985512707081e-05
ENSMUSG00000000708.14	414.9869072101	-0.656344618629702	0.146839082951385	-4.46982237587932	7.82845828029721e-06	3.91991429503626e-05
ENSMUSG00000029014.14	967.154209843423	0.692090557903892	0.154842243935267	4.46964949819008	7.83478814348347e-06	3.92213438402603e-05
ENSMUSG00000029219.10	10.8408281824351	5.89513033169535	1.31951925467855	4.46763494416112	7.90891208724873e-06	3.9582832452151e-05
ENSMUSG00000049555.10	30.4489236990929	1.71390502189057	0.383690219556253	4.46689786326258	7.93619955249112e-06	3.97097938421091e-05
ENSMUSG00000021583.7	388.459695168587	-0.635011434227674	0.142161720425982	-4.46682434852987	7.93892607145835e-06	3.97138296948286e-05
ENSMUSG00000085101.7	6.39265683708728	6.11972109995394	1.37016887850207	4.4663991395311	7.95471382651269e-06	3.97831855661061e-05
ENSMUSG00000026384.13	392.226760700732	0.771414551375641	0.172838629057212	4.46320683971806	8.0742042199702e-06	4.0371021099851e-05
ENSMUSG00000062960.10	42.5085000178822	-1.43413859104133	0.321380555079057	-4.46243112215841	8.10349803072649e-06	4.0507698590038e-05
ENSMUSG00000022840.9	37.2635620654818	-1.50775893589195	0.337925582594598	-4.46180760957886	8.12711767040319e-06	4.06159528901401e-05
ENSMUSG00000010721.15	450.748647178644	0.599857464794987	0.134445743570529	4.46170662502461	8.13094931160811e-06	4.06252865967666e-05
ENSMUSG00000042477.7	6.40438487551689	6.11274149202854	1.3706496231227	4.45974039528941	8.20589869529375e-06	4.09898610268416e-05
ENSMUSG00000054676.15	339.711080270172	-0.600233789125449	0.134604241438027	-4.45924870355442	8.22474412189185e-06	4.10740782620311e-05
ENSMUSG00000028651.12	325.671815097245	0.605394535196316	0.135787792054686	4.45838706142672	8.25786871746699e-06	4.1229547289598e-05
ENSMUSG00000062300.14	623.16190987321	0.571320481565848	0.128178000056225	4.45724290685794	8.30205122769977e-06	4.14401374625892e-05
ENSMUSG00000102748.1	262.002371246557	-0.801494891379458	0.179868008441439	-4.45601693333036	8.34964398104321e-06	4.16676443300069e-05
ENSMUSG00000032607.12	77.0705313886607	1.11634977530733	0.250583197404009	4.45500650830738	8.38906498293622e-06	4.18542713873699e-05
ENSMUSG00000030322.12	99.9876971298887	1.07556605076068	0.241452031455719	4.45457445222587	8.40597557812107e-06	4.19285278112935e-05
ENSMUSG00000026457.14	3854.47779589055	0.40991967223716	0.0920275484608274	4.4543148121744	8.41615350906195e-06	4.19691743816168e-05
ENSMUSG00000028597.11	372.165011865116	-0.677626329627974	0.152136632426532	-4.45406421070352	8.42598829597659e-06	4.20080906006931e-05
ENSMUSG00000050373.13	380.716021472842	-0.683058706435191	0.153408669232249	-4.4525430658752	8.48592131574281e-06	4.2296694558106e-05
ENSMUSG00000038759.15	2031.45403248347	0.447960228081897	0.100678889110656	4.44939581712653	8.61121884491775e-06	4.29108797415379e-05
ENSMUSG00000044150.12	345.51052449423	0.730109188349678	0.164104354705714	4.44905432070328	8.62492026339642e-06	4.29688043469063e-05
ENSMUSG00000038611.17	1610.54265789554	0.393026823025766	0.0883811676925749	4.44695214248437	8.70972321461512e-06	4.33808390788138e-05
ENSMUSG00000032763.11	525.281500573754	-0.638957590995439	0.143689391021526	-4.44679726494015	8.71600246995641e-06	4.3401663719559e-05
ENSMUSG00000050786.8	173.093987484231	-0.797229802371176	0.179291926005206	-4.44654603324429	8.72619744751401e-06	4.34419721304037e-05
ENSMUSG00000049922.8	357.520974117917	0.647471793816591	0.145835239840521	4.43974854448513	9.00640472768592e-06	4.48261505755975e-05
ENSMUSG00000063626.6	64.2691990616686	1.26435285713411	0.284836056265968	4.43887924060258	9.04285333878646e-06	4.49967335368771e-05
ENSMUSG00000015533.9	203.561718993754	-0.899170478577122	0.202598885553078	-4.43818077341571	9.07224109687055e-06	4.5132108486957e-05
ENSMUSG00000036206.12	1303.68887614501	0.462985581551649	0.104322739617376	4.43801210790418	9.07935130468719e-06	4.51566197974163e-05
ENSMUSG00000006494.11	915.770438244186	0.62569542426133	0.141050396987428	4.43597067165361	9.16583273896147e-06	4.55757812993793e-05
ENSMUSG00000025403.5	1972.71679464731	0.517393864513711	0.11663957070733	4.43583478039322	9.17161735769984e-06	4.55935844854653e-05
ENSMUSG00000044442.11	287.329254901608	-0.663971328329394	0.14974790298107	-4.43392738804047	9.25318021421241e-06	4.59879944091744e-05
ENSMUSG00000028044.6	674.462601117624	0.530016969705455	0.119593576827353	4.43181802707177	9.34418640050306e-06	4.64291366068714e-05
ENSMUSG00000089999.1	10.8635731326311	4.38116599525313	0.988597484007228	4.43169850836996	9.34936842663689e-06	4.64437286035024e-05
ENSMUSG00000019179.10	4447.01386092259	0.372418377964766	0.0840367800310723	4.43161170414985	9.35313375729298e-06	4.64512777357996e-05
ENSMUSG00000020580.10	6570.24987426499	-0.52189029032866	0.117853797624282	-4.4282857307021	9.49850159874542e-06	4.71619072419705e-05
ENSMUSG00000052563.13	25.4460904427506	1.91853471557527	0.433324154045831	4.42748159238859	9.5339705908758e-06	4.73266574687463e-05
ENSMUSG00000007880.16	2179.08142009294	0.493300965147917	0.111434596069338	4.42682059744688	9.56322051687285e-06	4.74604645852963e-05
ENSMUSG00000020621.6	229.919307600491	-0.705686503338864	0.159435314544758	-4.42616182841197	9.59245722444537e-06	4.75941419255583e-05
ENSMUSG00000037712.16	3120.04394600353	-0.430539054616547	0.0973020470604345	-4.42476872402426	9.65456578819389e-06	4.78793318937403e-05
ENSMUSG00000061882.12	52.6176590615932	-1.28166740046454	0.28965471512537	-4.42481110625042	9.65267061522429e-06	4.78793318937403e-05
ENSMUSG00000026207.16	911.166653937966	-0.693461325839796	0.156776105387893	-4.4232590427224	9.72230533241546e-06	4.82037118410867e-05
ENSMUSG00000011257.19	1840.29333763923	0.427840787253359	0.096727219327524	4.42316847551117	9.72638349358847e-06	4.82123754049551e-05
ENSMUSG00000115049.1	324.269323094309	-0.629100267814204	0.14224197582582	-4.42274697157299	9.74538495081306e-06	4.82949898676493e-05
ENSMUSG00000028454.16	300.277270752649	0.704781008393688	0.159372437884268	4.42222643858582	9.76889958760628e-06	4.83999252621882e-05
ENSMUSG00000112794.1	17.4750601048754	-2.39099293998902	0.540872320491682	-4.42062359156312	9.84164770632359e-06	4.87486788326876e-05
ENSMUSG00000038644.14	389.334443417568	0.800393693775483	0.181073289343324	4.42027477756753	9.85754767819095e-06	4.88157466419392e-05
ENSMUSG00000030484.5	6.49456569983894	6.16376752276566	1.39458171179789	4.41979661042546	9.87938382431544e-06	4.89121719497283e-05
ENSMUSG00000072501.5	1333.163724359	-0.612664919488935	0.138643088065689	-4.41900803016342	9.91549636398135e-06	4.90792156709629e-05
ENSMUSG00000038770.17	6.4893805098195	6.12830331271245	1.3871807688587	4.41781161495953	9.97052630315307e-06	4.93397934403639e-05
ENSMUSG00000024962.13	291.288303755372	-0.802579088083666	0.181716327559243	-4.41665918997846	1.0023808610466e-05	4.95916003605573e-05
ENSMUSG00000003436.11	10.0825459599736	5.81117137785985	1.31581631484668	4.41640015577477	1.00358224216019e-05	4.9639164703691e-05
ENSMUSG00000030751.18	1554.91904624839	0.443056615791125	0.100323051238519	4.4162992484923	1.00405061463899e-05	4.96504589141945e-05
ENSMUSG00000028675.12	1517.76075048362	-0.571615448171677	0.129481560652789	-4.41464750107927	1.01174712802241e-05	5.0019094988393e-05
ENSMUSG00000033871.14	26.1974409386068	1.92234807510664	0.4354581672697	4.41454132588594	1.01224378653885e-05	5.00316910981029e-05
ENSMUSG00000061689.15	1950.63274809578	0.440183548211282	0.0997200950598722	4.41419102084685	1.01388406970098e-05	5.01007930763612e-05
ENSMUSG00000018974.7	938.881219219148	0.556546605031204	0.126093693585234	4.4137544805522	1.01593169748019e-05	5.01899860577446e-05
ENSMUSG00000030987.5	538.075951818984	-0.515648184464855	0.116848421968365	-4.41296660903523	1.01963727339446e-05	5.03610243556936e-05
ENSMUSG00000040761.16	1253.74229952264	0.531946893281965	0.12054583761143	4.41281842510943	1.02033566374626e-05	5.03834881942981e-05
ENSMUSG00000032528.5	22.1447944560382	2.11275499357637	0.478819345238711	4.41242613646505	1.02218672506772e-05	5.04628458425435e-05
ENSMUSG00000033967.4	35.3664536702023	1.55868210631354	0.353292782033353	4.41187079266849	1.0248126663334e-05	5.05804104106572e-05
ENSMUSG00000022010.19	4454.15778765018	-0.440069266857539	0.0997544756039646	-4.41152403632153	1.0264555684323e-05	5.06494118154155e-05
ENSMUSG00000052609.9	1165.96849349718	0.414065299681829	0.0938615419363741	4.41144787459929	1.02681675294847e-05	5.06551503332677e-05
ENSMUSG00000038633.5	3949.65208414624	-0.428821498631335	0.0972155310061549	-4.41103899956259	1.02875785175323e-05	5.07388082105761e-05
ENSMUSG00000041062.7	14.3978776472415	3.09925005269792	0.702768642291119	4.41005740181286	1.03343221738515e-05	5.09572000395993e-05
ENSMUSG00000032740.17	1152.57915511636	-0.598783042748528	0.135806343895101	-4.40909478581529	1.03803588575669e-05	5.11720026141016e-05
ENSMUSG00000072812.4	4715.58208723138	-0.355813681908672	0.0807029776883362	-4.40892879173276	1.038831722284e-05	5.11990330603873e-05
ENSMUSG00000004032.10	396.346904406661	-0.534941457096261	0.121338651030629	-4.40866494354902	1.04009790653736e-05	5.12492262904366e-05
ENSMUSG00000074736.10	76.2695637219267	-1.21005592206771	0.274496847935789	-4.40826891517082	1.04200117850057e-05	5.13307796553569e-05
ENSMUSG00000036550.16	4278.36413786571	0.374463386054689	0.0849659950188815	4.40721474481025	1.04708363656323e-05	5.15688691007392e-05
ENSMUSG00000097715.2	212.364837971195	-0.668230770373269	0.151639350674214	-4.40671083991196	1.04952146109924e-05	5.16766280000898e-05
ENSMUSG00000030069.15	6.26303487379034	6.10988291646666	1.38678185415112	4.40579958425161	1.05394376351247e-05	5.18820246269762e-05
ENSMUSG00000027634.14	1115.67586673478	-0.478801945345285	0.108711479065017	-4.40433659318467	1.06108086212215e-05	5.22209317939486e-05
ENSMUSG00000021810.3	749.690821064486	0.486477040918945	0.110468404674652	4.40376632894901	1.0638753371723e-05	5.23460070157207e-05
ENSMUSG00000040078.9	303.282739107286	0.61150698032122	0.138870111960316	4.40344557723095	1.06545020850747e-05	5.24110286872226e-05
ENSMUSG00000071253.8	378.068221465641	-0.64034045553915	0.145544201020907	-4.3996287797627	1.08436212470508e-05	5.33286508547898e-05
ENSMUSG00000028730.14	9.96790260916451	5.76428670969685	1.3104015202126	4.39887059102438	1.08815685266902e-05	5.35025540704986e-05
ENSMUSG00000103983.1	40.2746430392232	-1.48092280057632	0.336683464561676	-4.39856113071759	1.08970933961852e-05	5.35661542062953e-05
ENSMUSG00000066861.14	6.15054088497113	6.05809025157776	1.37745585474695	4.39802860520034	1.09238584235564e-05	5.36849635284545e-05
ENSMUSG00000025060.15	3224.00317642541	0.514492678968237	0.117000934356478	4.39733820757948	1.09586516356468e-05	5.38431613024595e-05
ENSMUSG00000030825.19	11.247790501605	5.0465378333852	1.14786936541582	4.39643916410042	1.10041183671617e-05	5.40537137080833e-05
ENSMUSG00000027868.11	2015.7364238181	-0.480336184433609	0.109262256988701	-4.39617666403578	1.1017427542462e-05	5.40933986982734e-05
ENSMUSG00000041236.8	2789.90116435693	-0.374373483873245	0.0851583501687936	-4.39620404964626	1.10160383302805e-05	5.40933986982734e-05
ENSMUSG00000021257.14	97.0953364753451	1.00586963978159	0.228891506400792	4.39452584151506	1.11014797924336e-05	5.4493144163856e-05
ENSMUSG00000038967.13	216.761985064644	-0.740707151409234	0.168582338588557	-4.3937411096011	1.11416490531437e-05	5.4677345353328e-05
ENSMUSG00000078599.9	10.7256557395032	4.34808424160009	0.990174961341305	4.39122822870628	1.1271215401962e-05	5.5300068925423e-05
ENSMUSG00000025218.6	192.848229364555	0.837302138734614	0.190714454491398	4.3903444076515	1.13171269598289e-05	5.55121582082195e-05
ENSMUSG00000061613.13	950.647038830614	0.447697732524693	0.102006352511836	4.38892011625202	1.13914900321189e-05	5.58636726681791e-05
ENSMUSG00000042700.16	1915.48491396431	0.402387302656084	0.0916858757923863	4.38875998269625	1.13998798066494e-05	5.58915652525584e-05
ENSMUSG00000022574.7	218.298695542839	0.906165083266938	0.206483116691368	4.38856744215747	1.14099752693648e-05	5.59278053191493e-05
ENSMUSG00000029860.16	4283.82030861289	-0.658806207913922	0.150142730034033	-4.38786618416083	1.14468164685102e-05	5.60950956292664e-05
ENSMUSG00000028277.13	1821.69574711811	-0.433798049845534	0.0988699721721006	-4.3875611605355	1.1462876563056e-05	5.61604930617747e-05
ENSMUSG00000023067.14	11575.4073170277	-0.412569985614453	0.0940406905177599	-4.38714330299965	1.14849125041715e-05	5.62551302743993e-05
ENSMUSG00000061778.10	790.121596759588	-0.519363251707511	0.118419672588776	-4.38578523613259	1.1556810506499e-05	5.65938980414135e-05
ENSMUSG00000006736.9	1017.88117073652	-0.415591896016895	0.0947967447807508	-4.38403129746797	1.16503024448797e-05	5.70382262893102e-05
ENSMUSG00000046971.7	11.331993607426	5.04074456233562	1.14986032994444	4.38378856202403	1.1663297942716e-05	5.70883383684526e-05
ENSMUSG00000078429.9	3734.2740037681	-0.58168369959132	0.13270588429253	-4.38325476441637	1.16919249279289e-05	5.72149200696024e-05
ENSMUSG00000015697.14	1107.89972266968	0.450892789356698	0.102868747128894	4.38318538857805	1.1695650399598e-05	5.7219614123861e-05
ENSMUSG00000022557.11	1203.08976069957	0.569096296938089	0.129844990558341	4.38288989425732	1.17115310931118e-05	5.72837599103849e-05
ENSMUSG00000047146.17	98.4538506019809	0.963087456495948	0.219769620538866	4.38225926829421	1.17454915619227e-05	5.7436286751388e-05
ENSMUSG00000050989.9	2243.0633766092	-0.488422719792402	0.111455938446971	-4.38220454287221	1.17484430634881e-05	5.7437141282971e-05
ENSMUSG00000024002.18	2339.79530608423	0.42408738566786	0.0967897922205806	4.38153007603714	1.1784877202399e-05	5.76016505036918e-05
ENSMUSG00000006200.3	6.52533547856063	6.17472396174951	1.40969874867347	4.38017269119372	1.18585291891851e-05	5.79479509280163e-05
ENSMUSG00000008200.15	1336.35771723495	0.413570934873834	0.0944205112377138	4.38009633132174	1.18626855175694e-05	5.79545701301188e-05
ENSMUSG00000059060.15	54.802254536818	1.29080092470603	0.294704696273507	4.37998084532752	1.18689741534704e-05	5.79716010305867e-05
ENSMUSG00000027601.13	1150.35785044646	0.489008574980257	0.111650874098274	4.37980068610869	1.18787908375975e-05	5.80058518592317e-05
ENSMUSG00000040455.17	816.372270189627	0.638181663759234	0.145726612275374	4.37930762126883	1.19056970580741e-05	5.8123517499708e-05
ENSMUSG00000029602.11	11.6650059565805	3.43687657404677	0.785035041340013	4.3779912909113	1.19778135547347e-05	5.84617917365944e-05
ENSMUSG00000040183.13	161.999607602991	0.783014321517366	0.178871479243585	4.37752471678878	1.20034752242324e-05	5.85732212817287e-05
ENSMUSG00000003604.14	317.607396596928	0.615490465549472	0.140621116772887	4.37694195348719	1.20356010244183e-05	5.87161337712481e-05
ENSMUSG00000034795.14	148.833397760667	-0.963105702815533	0.22008240861459	-4.37611396966365	1.20813861634454e-05	5.89256007523856e-05
ENSMUSG00000006498.16	4274.32858255669	0.452720515414014	0.103479980886881	4.37495747036234	1.21456155857157e-05	5.92249076828217e-05
ENSMUSG00000000078.7	4713.98563143677	-0.363406008171571	0.0830687108392227	-4.37476402968302	1.21563906172462e-05	5.92634786513641e-05
ENSMUSG00000097328.7	146.771358121204	-0.816138044566644	0.186650045547435	-4.37255743588464	1.2279949625226e-05	5.98517337412346e-05
ENSMUSG00000026281.15	561.804517897275	0.49422883476139	0.113034039753493	4.37238937791849	1.22894090451002e-05	5.98837281738275e-05
ENSMUSG00000040649.15	11.3296086492607	5.05562371612602	1.15666332440306	4.37086886863571	1.23753100637475e-05	6.02881037844127e-05
ENSMUSG00000026421.14	4807.38349499666	-0.341256606392681	0.0780892720711383	-4.37008307724781	1.24199275399072e-05	6.04912176037155e-05
ENSMUSG00000058587.9	3174.28934341437	0.513821581579368	0.117595583636257	4.36939522464301	1.24591099818631e-05	6.06677707097075e-05
ENSMUSG00000001833.17	6685.34397378924	-0.598245103252408	0.136971299994842	-4.36766755718121	1.25580447186606e-05	6.11351270900198e-05
ENSMUSG00000073176.4	200.331202997236	-0.810961706593535	0.185677821154518	-4.36757444454643	1.25633980401975e-05	6.11467972850554e-05
ENSMUSG00000028161.17	2612.83258761969	-0.457907860316861	0.10484701757513	-4.36739042184711	1.25739844561521e-05	6.1183925776407e-05
ENSMUSG00000014905.4	672.52104868336	-0.554734743813765	0.127063094436164	-4.36582114008299	1.26646081840086e-05	6.16103998791672e-05
ENSMUSG00000036295.5	199.390120998583	-0.833432544345716	0.190940605746165	-4.36487849762912	1.27193436639484e-05	6.18621264257637e-05
ENSMUSG00000019992.8	88.1017672904254	0.982138283007979	0.225036007902154	4.36436058461815	1.27495128041517e-05	6.19942812303428e-05
ENSMUSG00000068747.14	595.073031035884	-0.560640516629981	0.128494307412767	-4.3631545079193	1.28200332748051e-05	6.23225354381533e-05
ENSMUSG00000018395.19	631.861905961492	-0.565478766629249	0.12963309351756	-4.36214820834043	1.28791572402765e-05	6.25658448837765e-05
ENSMUSG00000038374.10	987.875049432674	0.467475678152833	0.107164973475558	4.36220588679055	1.2875761393142e-05	6.25658448837765e-05
ENSMUSG00000073413.9	5.92746667314705	6.01645356705855	1.37923251771899	4.36217497032965	1.28775815087442e-05	6.25658448837765e-05
ENSMUSG00000022455.4	6.29807016551527	6.12151794397351	1.40336775092861	4.36201981976777	1.28867192489709e-05	6.25878815836964e-05
ENSMUSG00000086231.1	11.4167876814121	5.04934572337149	1.1576523315046	4.36171170390066	1.29048843720207e-05	6.26613927782272e-05
ENSMUSG00000022105.6	905.752899794137	0.695387092554196	0.159435720769587	4.36155140891641	1.29143443002668e-05	6.26926101504386e-05
ENSMUSG00000041263.14	142.991663977599	0.823227873157779	0.188787185345007	4.36061309804125	1.29698522747083e-05	6.29473003994233e-05
ENSMUSG00000090582.1	79.8863655517428	1.10189620730913	0.252731820399529	4.35994250968163	1.30096618901104e-05	6.31256993190086e-05
ENSMUSG00000020974.6	109.215058549434	0.885124270211523	0.203027513008987	4.35962721058571	1.30284199531129e-05	6.32018918222656e-05
ENSMUSG00000044199.6	6.01238789566771	6.04911104283652	1.38759901269412	4.3594085809356	1.30414420154699e-05	6.32502293294242e-05
ENSMUSG00000079557.11	586.72957905741	-0.532684520364853	0.122199744881846	-4.35912956184894	1.30580790425232e-05	6.33160724319252e-05
ENSMUSG00000006728.12	4452.95003317113	-0.443236661866347	0.101692288074016	-4.35860644165802	1.3089325632561e-05	6.34527069860616e-05
ENSMUSG00000020128.15	794.41002801746	0.575974505781676	0.132157994031546	4.3582267573174	1.31120492916427e-05	6.35479708523029e-05
ENSMUSG00000047990.6	19.9716056145317	-2.21216608412266	0.507685404133673	-4.35735608333581	1.31643002935682e-05	6.37862617878798e-05
ENSMUSG00000013698.12	2306.61914265698	-0.417481549035489	0.095836357593438	-4.35619173682029	1.32344857255617e-05	6.41113201951389e-05
ENSMUSG00000022361.14	519.127586144706	-0.597925184182851	0.137270150436544	-4.35582814094209	1.32564759004512e-05	6.42028105831968e-05
ENSMUSG00000063594.5	113.66981172084	-1.059020224203	0.24313770211895	-4.35563968472851	1.32678873897883e-05	6.42430362026618e-05
ENSMUSG00000001674.11	689.867062632423	0.493615254189231	0.113340737300141	4.35514419570144	1.32979352016597e-05	6.4358397203166e-05
ENSMUSG00000026523.14	10.2378269237547	5.79444496130624	1.33047842333322	4.35515891102507	1.32970418895257e-05	6.4358397203166e-05
ENSMUSG00000026930.15	481.393037074688	-0.604476317675866	0.138809686868612	-4.35471278202668	1.3324150166534e-05	6.44701862443875e-05
ENSMUSG00000095180.8	11.1119552236315	5.02996033429702	1.1550937338011	4.35459061642106	1.33315825438854e-05	6.44910628906151e-05
ENSMUSG00000053334.6	200.946840632201	-0.726969152814427	0.166959280767374	-4.35417036700894	1.33571801208861e-05	6.45997827450382e-05
ENSMUSG00000039886.8	645.101306770525	-0.477900926512562	0.109782667468663	-4.35315462387519	1.34192432396102e-05	6.48847700821266e-05
ENSMUSG00000053293.9	898.212854700153	0.672722346419504	0.154649441753581	4.34998237815447	1.36148472543605e-05	6.58151707072791e-05
ENSMUSG00000033467.12	226.060676505642	-0.948928251630659	0.218243184312639	-4.3480315530555	1.3736484554038e-05	6.6387659579504e-05
ENSMUSG00000031292.14	221.655725459109	-0.788354978597191	0.181341222776168	-4.34735669324491	1.37788040193517e-05	6.65766318944847e-05
ENSMUSG00000047712.8	227.887054050554	-0.659088917577531	0.151610427681289	-4.34725320452923	1.37853046315351e-05	6.65924862922238e-05
ENSMUSG00000022748.8	129.721183524633	0.860851267411851	0.198046911376465	4.34670382602166	1.38198626877422e-05	6.67282585658138e-05
ENSMUSG00000050505.7	32.0597475728755	-1.70346761887074	0.391896220041135	-4.3467314348986	1.38181240112335e-05	6.67282585658138e-05
ENSMUSG00000021338.17	585.251492520382	-0.526577613211768	0.121182250815851	-4.34533613352302	1.39062551802244e-05	6.71297289155055e-05
ENSMUSG00000023571.4	295.479240990525	0.808143408884585	0.186011261307363	4.34459399503356	1.39533488927909e-05	6.73413490077882e-05
ENSMUSG00000072944.11	54.8173013426255	-1.32336359478578	0.30466171692163	-4.34371475404702	1.4009339553685e-05	6.75957986162759e-05
ENSMUSG00000033350.7	401.763665108498	-0.638554445672343	0.147008654406385	-4.34365206763369	1.40133396397345e-05	6.75993307947546e-05
ENSMUSG00000059939.13	353.772055670034	0.593237925118603	0.136629210483888	4.34195530382985	1.41220266420866e-05	6.81077456496996e-05
ENSMUSG00000027965.15	21.3198364228735	-2.033326624712	0.468555795266452	-4.33956136121572	1.42767399304174e-05	6.8837847426733e-05
ENSMUSG00000038056.15	1185.78627809927	0.533147301946133	0.122871205330874	4.33907440323748	1.4308407784304e-05	6.89744616682189e-05
ENSMUSG00000062169.13	687.797993596094	0.465627376809205	0.107313375490321	4.33895005801212	1.43165049342542e-05	6.89974148567216e-05
ENSMUSG00000021943.7	50.1255265646494	-1.40273112991125	0.323354815071684	-4.3380554874381	1.43748867906672e-05	6.92465145004542e-05
ENSMUSG00000063972.13	251.849701008268	0.646037668176868	0.148922586929607	4.33807712783177	1.43734718099163e-05	6.92465145004542e-05
ENSMUSG00000032232.14	2468.68656297991	-0.411219072514008	0.0948152524939601	-4.33705613493149	1.44403754531602e-05	6.95457895805867e-05
ENSMUSG00000022378.14	1026.04305389666	0.552286543618142	0.127357744397976	4.33649752693734	1.44771055127301e-05	6.97064542669514e-05
ENSMUSG00000060621.6	10.9837390221122	3.62143459730707	0.835174828205824	4.33613954228825	1.45006908427739e-05	6.98037677642026e-05
ENSMUSG00000026096.14	108.690991712773	0.906253790544534	0.209099907668114	4.33407073513849	1.46377107579579e-05	7.04469630126476e-05
ENSMUSG00000028195.4	13599.9045900584	-0.403563403705327	0.0931219458300836	-4.33370888148853	1.46618033265622e-05	7.05464996068712e-05
